Date,Open,High,Low,Close,Volume
2024-12-24,39210.23,39245.75,38995.76,39036.85,1161623200
2024-12-25,39168.52,39180.59,38927.16,39130.43,1160689900
2024-12-26,39129.31,39592.28,39110.92,39568.06,1314196300
2024-12-27,39672.15,40398.23,39669.39,40281.16,1594992400
2024-12-30,40325.78,40325.78,39864.46,39894.54,1106482500
2025-01-06,39945.42,39993.5,39232.78,39307.05,1379126200
2025-01-07,39584.36,40288.8,39584.36,40083.3,1270214900
2025-01-08,39879.36,40105.72,39705.81,39981.06,1187577400
2025-01-09,39888.91,39930.07,39385.05,39605.09,1170499700
2025-01-10,39550.25,39591.46,39166.05,39190.4,1132246200
2025-01-14,39010.96,39054.35,38305.91,38474.3,1268882100
2025-01-15,38721.61,38774.99,38316.01,38444.58,1006986400
2025-01-16,38732.65,38932.54,38426.2,38572.6,1142476100
2025-01-17,38454.1,38503.94,38055.68,38451.46,1153272200
2025-01-20,38671.77,39032.93,38671.77,38902.5,875279800
2025-01-21,39163.53,39238.21,38643.84,39027.98,933290900
2025-01-22,39355.22,39694.57,39332.63,39646.25,1084533300
2025-01-23,39810.06,40036.07,39677.22,39958.87,1191180600
2025-01-24,40060.49,40279.79,39806.69,39931.98,1226073200
2025-01-27,40127.74,40255.68,39520.79,39565.8,1172032400
2025-01-28,39400.02,39448.55,38886.05,39016.87,1320059700
2025-01-29,39273.8,39448.24,39129.14,39414.78,1086300900
2025-01-30,39302.85,39600.93,39221.36,39513.97,1078520600
2025-01-31,39574.38,39681.82,39458.95,39572.49,1233382400
2025-02-03,38932.66,38948.61,38401.82,38520.09,1692130100
2025-02-04,39078.66,39192.51,38590.96,38798.37,1442785000
2025-02-05,38979.21,39118.95,38682.18,38831.48,1511926800
2025-02-06,38977.58,39190.13,38851.51,39066.53,1546602200
2025-02-07,38907.76,39007.94,38753.2,38787.02,1486741000
2025-02-10,38736.37,38895.74,38606.32,38801.17,1346079200
2025-02-12,39049.12,39102.65,38794.24,38963.7,1754547800
2025-02-13,39225.5,39581.47,39112.17,39461.47,1303844800
2025-02-14,39419.25,39543.93,39133.94,39149.43,1329031600
2025-02-17,39094.09,39238.75,39021.23,39174.25,1113069900
2025-02-18,39187.99,39508.55,39151.71,39270.4,1159726300
2025-02-19,39230.62,39298.05,38994.7,39164.61,1242685700
2025-02-20,38942.91,38967.01,38468.72,38678.04,1252191700
2025-02-21,38523.07,38808.81,38456.53,38776.94,1300544800
2025-02-25,38359.67,38485.95,38131.79,38237.79,1329242800
2025-02-26,38143.68,38175.24,37742.76,38142.37,1207843100
2025-02-27,38251.11,38369.96,38061.94,38256.17,1215796500
2025-02-28,37853.48,37925.28,36840.12,37155.5,1916186900
2025-03-03,37617.5,37827.62,37372.26,37785.47,1158057200
2025-03-04,37532.01,37587.49,36816.16,37331.18,1381647600
2025-03-05,37345.74,37606.34,37178.72,37418.24,1309123500
2025-03-06,37654.95,37874.38,37580.88,37704.93,1377165500
2025-03-07,37198.3,37221.65,36813.62,36887.17,1367535600
2025-03-10,36972.59,37113.48,36705.02,37028.27,1098145900
2025-03-11,36584.37,36793.11,35987.13,36793.11,1536228200
2025-03-12,36763.1,36956.33,36658.86,36819.09,1287271600
2025-03-13,37081.64,37326.27,36776.94,36790.03,1193134700
2025-03-14,36606.78,37154.39,36594.04,37053.1,1348314900
2025-03-17,37453.83,37563.27,37377.55,37396.52,1203058100
2025-03-18,37868.57,38004.2,37822.87,37845.42,1334831600
2025-03-19,37839.39,38128.58,37751.88,37751.88,1168393000
2025-03-21,37619.37,37968.02,37619.37,37677.06,1817732700
2025-03-24,37841.68,37841.68,37608.49,37608.49,1016128000
2025-03-25,37953.15,38115.65,37686.26,37780.54,1072510900
2025-03-26,38106.66,38220.69,37873.28,38027.29,1170653500
2025-03-27,37750.66,37859.06,37556.75,37799.97,1399585300
2025-03-28,37357.52,37359.95,36864.93,37120.33,1332266100
2025-03-31,36440.18,36440.18,35541.72,35617.56,1683723500
2025-04-01,35961.19,36052.54,35537.86,35624.48,1233394200
2025-04-02,35751.02,35778.9,35426.33,35725.87,1287119800
2025-04-03,35041.67,35044.73,34102,34735.93,1958018100
2025-04-04,34304.66,34320.11,33259.76,33780.58,2276455800
2025-04-07,33154.97,33158.87,30792.74,31136.58,2667342800
2025-04-08,31729.11,33257.16,31703.69,33012.58,1919487400
2025-04-09,32529.23,32565.84,31258.18,31714.03,1993380800
2025-04-10,32321.21,34639.39,32320.66,34609,2016202400
2025-04-11,33951.25,33953.29,32626.58,33585.58,1825608000
2025-04-14,34006.37,34325.59,33887.7,33982.36,1188418600
2025-04-15,34349.01,34459,34266.31,34267.54,1138035400
2025-04-16,34249.82,34329.27,33658.47,33920.4,1156290100
2025-04-17,33987.01,34379.13,33931.53,34377.6,1111886400
2025-04-18,34353.88,34758.97,34224.57,34730.28,1020346200
2025-04-21,34556.23,34610.6,34216.98,34279.92,963696800
2025-04-22,34111.14,34340.57,34109.85,34220.6,993675700
2025-04-23,34787.93,35142.12,34682.28,34868.63,1333930400
2025-04-24,35194.71,35287.95,34960.65,35039.15,1371478200
2025-04-25,35387.67,35835.28,35337.98,35705.74,1347402500
2025-04-28,35962.8,36075.26,35773.49,35839.99,1324455400
2025-04-30,35946.88,36056.52,35793.33,36045.38,1671246000
2025-05-01,36197.04,36544.15,36040.05,36452.3,1315774200
2025-05-02,36636.55,36976.51,36606.58,36830.69,1410466200
2025-05-07,36903.66,36942.38,36731.39,36779.66,1562989800
2025-05-08,36863.38,36977.35,36606.71,36928.63,1372579300
2025-05-09,37332.57,37557.41,37219.03,37503.33,2013502800
2025-05-12,37697.28,37726.44,37417.39,37644.26,1428993600
2025-05-13,38149.53,38494.06,38124.2,38183.26,1773757800
2025-05-14,38199.03,38325.88,37851.8,38128.13,1520551700
2025-05-15,37832.36,37876.84,37633.36,37755.51,1348160000
2025-05-16,37748.58,37786.43,37479.21,37753.72,1281344000
2025-05-19,37572.36,37656.23,37445.93,37498.63,1076250700
2025-05-20,37723.6,37921.81,37455.7,37529.49,1257583000
2025-05-21,37590.15,37659.94,37298.98,37298.98,1212616400
2025-05-22,36931.89,37100.45,36855.83,36985.87,1108652700
2025-05-23,37161.74,37373.91,37111.63,37160.47,1052794300
2025-05-26,37209.26,37531.53,37167.01,37531.53,898568800
2025-05-27,37523.37,37769.05,37411.68,37724.11,862132300
2025-05-28,38094.79,38178.73,37709.71,37722.4,1225690100
2025-05-29,38046.97,38454.07,38035.32,38432.98,1332063600
2025-05-30,37912.49,38114.47,37748.17,37965.1,2042974600
2025-06-02,37651.18,37651.18,37320.72,37470.67,1095584100
2025-06-03,37598.31,37729.45,37446.81,37446.81,1092522000
2025-06-04,37686.66,37868.42,37672.47,37747.45,1066506600
2025-06-05,37590.39,37732.88,37527.88,37554.49,1137771800
2025-06-06,37590.44,37756.15,37590.42,37741.61,981069400
2025-06-09,38028.71,38178.01,38018.22,38088.57,856598700
2025-06-10,38278.17,38495.7,38139.1,38211.51,1060345200
2025-06-11,38431.1,38529.64,38288.28,38421.19,1093307500
2025-06-12,38324.93,38407.57,38102.05,38173.09,1045191300
2025-06-13,38130.25,38141.59,37540.2,37834.25,1434923700
2025-06-16,38056.86,38342.52,38055.52,38311.33,1047481000
2025-06-17,38366.68,38581.25,38333.35,38536.74,1035530100
2025-06-18,38364.16,38885.15,38364.16,38885.15,1100392000
2025-06-19,38858.52,38870.55,38488.34,38488.34,893298200
2025-06-20,38472.25,38646.16,38362.54,38403.23,1838788600
2025-06-23,38260.69,38368.22,38026.32,38354.09,958121400
2025-06-24,38779.18,38990.11,38665.61,38790.56,1007620100
2025-06-25,38904.18,38944.77,38711.11,38942.07,1028576000
2025-06-26,39072.14,39615.59,39056.14,39584.58,1236117200
2025-06-27,39866.36,40267.84,39847.31,40150.79,1560797500
2025-06-30,40550.79,40852.54,40322.54,40487.39,1439204500
2025-07-01,40340.64,40345.87,39885.38,39986.33,1240133500
2025-07-02,39631.17,39943.62,39444.7,39762.48,1276187700
2025-07-03,39796.75,39865.89,39667.82,39785.9,1354102700
2025-07-04,39994.64,40012.66,39693.4,39810.88,961286600
2025-07-07,39729.56,39829.38,39524.25,39587.68,934941700
2025-07-08,39542.07,39816.27,39510.48,39688.81,1363447800
2025-07-09,39942.8,39971.06,39573.34,39821.28,1289883300
2025-07-10,39795.75,39795.75,39530.95,39646.36,1293125900
2025-07-11,39886.54,39957.8,39497.7,39569.68,1159403500
2025-07-14,39416.1,39608.02,39288.9,39459.62,914646900
2025-07-15,39525.83,39678.02,39379.32,39678.02,987568500
2025-07-16,39734.74,39923.61,39520.96,39663.4,963731600
2025-07-17,39492.02,39910.96,39370.43,39901.19,1014868100
2025-07-18,40072.39,40087.59,39745.42,39819.11,919623100
2025-07-22,39864.63,40275.89,39586.53,39774.92,1120737300
2025-07-23,40189.18,41342.59,40087.86,41171.32,2210671800
2025-07-24,41657.98,42065.83,41554.18,41826.34,1494255800
2025-07-25,41760.58,41773.7,41389.79,41456.23,1174856600
2025-07-28,41515.91,41534.21,40997.87,40998.27,1065345200
2025-07-29,40767.77,40792.85,40563.53,40674.55,1010420600
2025-07-30,40744.53,40744.53,40556.61,40654.7,1237102400
2025-07-31,40693,41151.25,40639.32,41069.82,1348190600
2025-08-01,41029.84,41064.73,40588.17,40799.6,1483930600
2025-08-04,40118.81,40332.25,39850.52,40290.7,1307569200
2025-08-05,40521,40649.38,40421.88,40549.54,1452625700
2025-08-06,40430.46,40850.89,40423.13,40794.86,1455095700
2025-08-07,40668.19,41164.11,40668.19,41059.15,1540331700
2025-08-08,41283.7,42033.92,41248.05,41820.48,1832738600
2025-08-12,42098.32,42999.71,42083.58,42718.17,1761260100
2025-08-13,43090.91,43451.46,43008.2,43274.67,1540527000
2025-08-14,43129.18,43199.83,42606.73,42649.26,1277933600
2025-08-15,42866.38,43405.43,42736.86,43378.31,1345171800
2025-08-18,43452.9,43835.12,43390.22,43714.31,1242386600
2025-08-19,43846.55,43876.42,43411.97,43546.29,1170553000
2025-08-20,43400.66,43425.78,42724.15,42888.55,1166621800
2025-08-21,42783.26,42926.11,42564.3,42610.17,1030504200
2025-08-22,42629.81,42720.57,42331.39,42633.29,977568100
2025-08-25,42977.27,43201.42,42681.37,42807.82,1021530000
2025-08-26,42619.66,42703.27,42137.62,42394.4,1625793000
2025-08-27,42476.09,42628.04,42270.18,42520.27,1083674700
2025-08-28,42308.14,42828.79,42299.79,42828.79,1127077200
2025-08-29,42774.29,42807.03,42611.31,42718.47,1148556000
2025-09-01,42362.71,42454.99,41835.17,42188.79,966394700
2025-09-02,42299.63,42473.67,42084.78,42310.49,997854700
2025-09-03,42085.66,42293.54,41863.2,41938.89,1302419300
2025-09-04,42093.7,42608.8,42066.59,42580.27,1102572000
2025-09-05,42983.47,43220.94,42783.54,43018.75,1182560600
2025-09-08,43451.07,43838.6,43343.58,43643.81,1154834600
2025-09-09,43907.55,44185.73,43452.74,43459.29,1174571100
2025-09-10,43513.16,43848.77,43509.02,43837.67,1156784000
2025-09-11,43876.22,44396.95,43870.54,44372.5,1072982700
2025-09-12,44803.3,44888.02,44548.57,44768.12,1248643500
2025-09-16,44948.85,45055.38,44616.32,44902.27,1116962000
2025-09-17,44751.84,45033.34,44612.07,44790.38,1046270200
2025-09-18,44910.5,45508.67,44815.4,45303.43,1136542900
2025-09-19,45634.29,45852.75,44495.46,45045.81,2086434200
2025-09-22,45193.77,45757.74,45193.77,45493.66,1166273100
2025-09-24,45484.41,45693.28,45205.47,45630.31,1317179000
2025-09-25,45600.07,45824.69,45503.31,45754.93,1272207500
2025-09-26,45634.2,45766.77,45354.99,45354.99,1475196800
2025-09-29,45113.29,45152.7,44890.2,45043.75,1667613100
2025-09-30,45054.96,45126.23,44733.6,44932.63,1350190300
2025-10-01,44831.95,44874.42,44357.65,44550.85,1370436300
2025-10-02,44736.03,45125.96,44659.22,44936.73,1310526900
2025-10-03,45042.54,45778.66,45042.54,45769.5,1175594300
2025-10-06,46636.07,48150.04,46592.99,47944.76,1782693200
2025-10-07,48281.12,48527.33,47904.38,47950.88,1541817600
2025-10-08,47925.22,48181.12,47728.27,47734.99,1422078600
2025-10-09,48035.42,48597.08,47995.22,48580.44,1384533800
2025-10-10,48510.72,48510.72,47962.61,48088.8,1506672100
2025-10-14,47446.73,47865.65,46544.05,46847.32,1702756000
2025-10-15,47002.3,47774.83,46910.83,47672.67,1183553100
2025-10-16,48107.44,48317.34,47937.72,48277.74,1210840500
2025-10-17,47820.97,48140.9,47494.31,47582.15,1248000300
2025-10-20,48332.71,49185.5,48254.83,49185.5,1210284600
2025-10-21,49675.43,49945.95,49127.2,49316.06,1245042100
2025-10-22,49252.03,49458.28,48613.7,49307.79,1410923700
2025-10-23,48866.58,48866.58,48399.05,48641.61,1076014600
2025-10-24,49095.27,49435.31,48965.78,49299.65,1091356300
2025-10-27,49905.8,50549.6,49838.98,50512.32,1221294000
2025-10-28,50357.15,50485.8,50107.77,50219.18,1194672200
2025-10-29,50453.64,51412.97,50365.62,51307.65,1296931100
2025-10-30,51146.27,51657.28,50972.56,51325.61,2309076300
2025-10-31,51629.8,52411.34,51613.03,52411.34,1802892200
2025-11-04,52294.31,52636.87,51497.2,51497.2,1900860600
2025-11-05,51291.39,51422.42,49073.58,50212.27,2224638000
2025-11-06,50792.55,51248.28,50594.19,50883.68,1724119400
2025-11-07,50524.31,50642.79,49640.56,50276.37,1475326200
2025-11-10,50645.27,50969.5,50392.44,50911.76,1305015000
2025-11-11,51314.04,51513.16,50581.17,50842.93,1272915100
2025-11-12,50988.53,51072.26,50537.5,51063.31,1520475300
2025-11-13,51013.15,51338.89,50954.27,51281.83,1367122000
2025-11-14,50767.74,50767.74,50246.6,50376.53,1500308700
2025-11-17,50282.39,50398.16,49845.86,50323.91,1260337900
2025-11-18,49812.95,49971.55,48661.52,48702.98,1373905600
2025-11-19,48822.88,49087.11,48235.3,48537.7,1364790000
2025-11-20,49129.29,50574.82,49113.39,49823.94,1394247300
2025-11-21,49251.26,49459.59,48490.03,48625.88,2122045800
2025-11-25,49113.82,49182.32,48511.95,48659.52,1444753700
2025-11-26,49012.25,49749.59,48964.19,49559.07,1341320600
2025-11-27,49868.79,50322.14,49865.17,50167.1,993155100
2025-11-28,50218.96,50258.25,49989.54,50253.91,982305400
2025-12-01,50318.59,50366.74,49215.96,49303.28,1181700600
2025-12-02,49494.58,49636.79,49243.55,49303.45,1271358800
2025-12-03,49540.64,50138.6,49521.23,49864.68,1195178400
2025-12-04,49942.94,51028.42,49910.06,51028.42,1272810200
2025-12-05,50530.34,50634.85,50215.41,50491.87,1192919400
2025-12-08,50643.09,50678.05,50224.65,50581.94,1044054400
2025-12-09,50677.36,50793.69,50417.11,50655.1,1070605800
2025-12-10,50878.66,51107.77,50329.27,50602.8,1251160100
2025-12-11,50818.39,50875.98,49926.27,50148.82,1098954700
2025-12-12,50480.23,51127.69,50457.42,50836.55,1521946600
2025-12-15,50352.09,50432.1,49965.68,50168.11,1219361200
2025-12-16,50051.24,50051.24,49355.87,49383.29,1246101700
2025-12-17,49413.19,49571.5,49077.81,49512.28,1132378600
2025-12-18,49058.31,49169.79,48643.78,49001.5,1162229200
2025-12-19,49387.71,49766.96,49257.15,49507.21,1633287100
2025-12-22,50084.55,50590.88,49982.2,50402.39,1128787200
2025-12-23,50374.48,50544.56,50264.42,50412.87,927083900
2025-12-24,50475.48,50636.95,50323.92,50344.1,832105500
2025-12-25,50450.18,50510.11,50283.76,50407.79,583365600
2025-12-26,50527.13,50941.89,50527.13,50750.39,810984600
2025-12-29,50691.22,50707.23,50347.65,50526.92,980050600
2025-12-30,50312.85,50534.64,50198.97,50339.48,936789800
2026-01-05,51010.28,52033.24,50995.67,51832.8,1393794900
2026-01-06,52157.22,52523.77,52024.62,52518.08,1518979800
2026-01-07,52144.64,52404.11,51830.4,51961.98,1386399400
2026-01-08,51769.83,51866.19,51052.83,51117.26,1353728300
2026-01-09,51367.98,51986.91,51189.14,51939.89,1331368200
2026-01-13,52808.29,53814.79,52741.64,53549.16,1684964500
2026-01-14,53827.24,54487.32,53792.68,54341.23,1444984700
2026-01-15,54039.4,54153.61,53709.87,54110.5,1509184300
2026-01-16,54071.28,54130.6,53706.79,53936.17,1442586100
2026-01-19,53390.05,53583.57,53091.45,53583.57,1229441900
2026-01-20,53348.59,53408.35,52852.9,52991.1,1268098200
2026-01-21,52228.08,52848.78,52194.81,52774.64,1390160200
2026-01-22,53327.39,53922.53,53242.38,53688.89,1508678800
2026-01-23,53898.45,54050.84,53603.68,53846.87,1294788100
2026-01-26,53023.28,53138.67,52656,52885.25,1383425200
2026-01-27,52847.54,53334.03,52637.66,53333.54,1367418500
2026-01-28,53023.88,53507.18,52788.1,53358.71,1497559300
2026-01-29,53301.26,53742.69,52990.42,53375.6,1544530100
2026-01-30,53434.73,53590.24,52923.12,53322.85,1567501100
2026-02-02,53575.37,54247.15,52655.18,52655.18,1537609100
2026-02-03,53332.18,54782.83,53307.74,54720.66,1568928100
2026-02-04,54250.41,54459.41,53965.51,54293.36,1863178900
2026-02-05,54289.05,54459.08,53653.06,53818.04,2131762200
2026-02-06,53435.37,54253.68,52950.15,54253.68,1888829100
2026-02-09,55130.63,57337.07,55018.57,56363.94,2049816300
2026-02-10,56812.01,57960.19,56812.01,57650.54,1914595900
2026-02-12,57864.74,58015.08,57554.49,57639.84,1900123100
2026-02-13,57197.33,57407.25,56652.48,56941.97,2100178600
2026-02-16,57212.97,57219.2,56748.18,56806.41,1373723300
2026-02-17,56819.37,56926.24,56135.12,56566.49,1325786600
2026-02-18,56734.27,57392.89,56734.27,57143.84,1300670900
2026-02-19,57472.08,57709.82,57362.01,57467.83,1355298600
2026-02-20,56979.74,56979.74,56680.88,56825.7,1523555300
2026-02-24,56764.14,57421.67,56732.93,57321.09,1578443400
2026-02-25,57695.4,58875.17,57656.5,58583.12,1671204700
2026-02-26,58995.39,59332.43,58577.84,58753.39,1553073100
2026-02-27,58606.03,58924.17,58130.57,58850.27,1924111600
2026-03-02,57976.2,58365.21,57285.77,58057.24,1624231700
2026-03-03,57729.8,57890.76,56091.54,56279.05,1789660100
2026-03-04,55470.88,55701.27,53618.2,54245.54,2139806100
2026-03-05,55204.16,56619.98,54910.33,55278.06,1849397800
2026-03-06,54674.6,55686.56,54513.43,55620.84,1428428600
2026-03-09,54608.63,54608.63,51407.66,52728.72,2194311300
2026-03-10,53524.09,54694.89,53487.19,54248.39,1624955300
2026-03-11,54917.93,55745.38,54882.58,55025.37,1468507600
2026-03-12,54387.9,54733.08,53796.01,54452.96,1540900600
2026-03-13,53587.3,54065.31,53286.69,53819.61,1689823600
2026-03-16,53627.86,53983.51,53113.95,53751.15,1287599600
2026-03-17,54286.26,54388.43,53482.59,53700.39,1177984100
2026-03-18,54148.84,55239.4,54148.84,55239.4,1366500700
2026-03-19,54287.8,54333.02,53190.18,53372.53,2005972600
2026-03-23,52468.72,52479.81,50688.76,51515.49,1771147400
2026-03-24,52380.6,52701.99,51645.15,52252.28,1318322100
2026-03-25,53015.8,54022.88,53015.8,53749.62,1337227400
2026-03-26,53855.13,54175.8,53176.77,53603.65,1245205500
2026-03-27,53239.59,53714.9,52516.92,53373.07,1704895300
2026-03-30,52054.68,52054.68,50566.99,51885.85,1830790800
2026-03-31,51382.53,52169.01,50558.91,51063.72,1744520300
2026-04-01,51959.47,53739.68,51902.84,53739.68,1658770400
2026-04-02,54066.83,54258.48,52273.07,52463.27,1631730800
2026-04-03,53039.4,53426.31,52925.1,53123.49,1041491700
2026-04-06,53205.93,54039.34,53205.93,53413.68,1024574800
2026-04-07,53571.28,53916.35,53156.94,53429.56,1188332300
2026-04-08,54386.65,56424.63,54380.02,56308.42,1866639300
2026-04-09,56199.86,56406.49,55763.05,55895.32,1547404000
2026-04-10,56265.77,57012.77,56251.18,56924.11,1649516600
2026-04-13,56421.46,56765.72,56232.78,56502.77,1353490300
2026-04-14,57085.65,57979.82,57010.18,57877.39,1436742600
2026-04-15,58265.18,58585.95,58028.75,58134.24,1609911700
2026-04-16,58479.83,59688.1,58428.19,59518.34,1502817800
2026-04-17,59255.09,59381.25,58475.9,58475.9,1399948700
2026-04-20,58821.16,59169.13,58687.96,58824.89,1214767600
2026-04-21,59031.51,59611.91,59004.76,59349.17,1294916700
2026-04-22,59104.11,59708.21,59005.48,59585.86,1457450900
2026-04-23,59758.64,60013.98,58621.48,59140.23,1653037000
2026-04-24,59407.44,59763.68,59225.37,59716.18,1414166700
2026-04-27,59880.71,60903.95,59608.63,60537.36,1488584700
2026-04-28,60531.78,60634.66,59701.84,59917.46,1745036600
2026-04-30,59484.71,59560.57,58928.2,59284.92,2015819000
